Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
2255	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.7426425814628601,0.7283364534378052,0.7283364534378052,0.7283364534378052	0.9759974723548805,0.9598366120447511,0.9598366120447511,0.9598366120447511	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	0,0,0,0	9.0,9.0,9.0,9.0	2.0,2.0,2.0,2.0	10.0,10.0,10.0,10.0	2.0,2.0,2.0,2.0	11.0,11.0,11.0,11.0	12.0,12.0,12.0,12.0	41.51318,41.51318,41.51318,41.51318	4.5,4.5,4.5,4.5	186.80931,186.80931,186.80931,186.80931	10.378295,10.378295,10.378295,10.378295	0.013837727,0.013837727,0.013837727,0.013837727	133.59722900390625,133.59722900390625,133.59722900390625,133.59722900390625	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Ming Li,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,174,405,1090	1606,1780,2011,2696	02/10/14-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,3,0,0	0,6,0,0	0,12,0,0	0,1631,1916,2476	0,1328,51,137	0,0,0,0	0,0,0,0	0,0,0,0	417.json	Bad
444	13,13,13	13,13,13	13,13,13	0.0,0.0,0.0	0.19996678829193115,0.19996678829193115,0.1058272048830986	0.27197535053057315,0.27197535053057315,0.0764743633647459	3,3,3	3,3,3	6,6,6	4,4,4	4,4,4	2.46,2.46,2.46	1,1,1	5,5,6	5,5,6	22.0,22.0,23.0	5.0,5.0,7.0	48.0,48.0,52.0	9.0,9.0,11.0	27.0,27.0,30.0	57.0,57.0,63.0	271.0286,271.0286,309.1341	19.8,19.8,18.071428	5366.366,5366.366,5586.4946	298.13147,298.13147,310.3608	0.090342864,0.090342864,0.103044696	99.39625549316406,99.39625549316406,98.71218872070312	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	2,2,2	0,0,0	0,0,0	Yuxi Jiang,Yuxi Jiang,Cecily Jiang	0,6,191	3417,3423,3608	17/09/19-10/05/10,23/09/19-10/05/10,26/03/20-10/05/10	0,0,1	0,0,2	0,0,43	0,16,8	0,0,8	0,0,0	0,0,1	0,0,1	2415.json	Undecided
3110	3,3,17,18,18,12,12,12	3,3,13,13,13,11,11,11	3,3,13,14,14,11,11,11	0.0,0.0,0.07692307692307693,0.07142857142857142,0.07142857142857142,0.09090909090909091,0.09090909090909091,0.09090909090909091	0.9476492404937744,0.9476492404937744,0.20605634152889252,0.20881351828575134,0.20881351828575134,0.7808485627174377,0.7808485627174377,0.7808485627174377	0.9727856062081108,0.9727856062081108,0.0026056439397376483,0.0045595436691282885,0.0045595436691282885,0.3390690138491453,0.3390690138491453,0.3390690138491453	0,0,0,0,0,1,1,1	0,0,0,0,0,1,1,1	0,0,0,0,0,2,2,2	1,1,3,3,3,3,3,3	1,1,3,3,3,3,3,3	1.89,1.89,4.17,5.24,5.24,4.15,4.15,4.15	0,0,2,2,2,2,2,2	0,0,4,4,4,1,1,1	0,0,4,4,4,1,1,1	9.0,9.0,28.0,28.0,28.0,20.0,20.0,20.0	2.0,2.0,15.0,15.0,15.0,7.0,7.0,7.0	10.0,10.0,62.0,62.0,62.0,41.0,41.0,41.0	2.0,2.0,23.0,23.0,23.0,11.0,11.0,11.0	11.0,11.0,43.0,43.0,43.0,27.0,27.0,27.0	12.0,12.0,85.0,85.0,85.0,52.0,52.0,52.0	41.51318,41.51318,461.2325,461.2325,461.2325,247.25415,247.25415,247.25415	4.5,4.5,21.466667,21.466667,21.466667,15.714285,15.714285,15.714285	186.80931,186.80931,9901.125,9901.125,9901.125,3885.422,3885.422,3885.422	10.378295,10.378295,550.0625,550.0625,550.0625,215.85678,215.85678,215.85678	0.013837727,0.013837727,0.15374418,0.15374418,0.15374418,0.08241805,0.08241805,0.08241805	133.59722900390625,133.59722900390625,96.86152648925781,95.66098022460938,95.66098022460938,102.80992889404297,102.80992889404297,102.80992889404297	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,3,3,3,2,2,2	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	Michael Marucheck,Michael Marucheck,Karthik Subramanyam,Chris Lang,Chris Lang,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,25,89,189,190,1029,1260,1945	751,776,840,940,941,1780,2011,2696	30/05/12-10/05/10,24/06/12-10/05/10,27/08/12-10/05/10,05/12/12-10/05/10,06/12/12-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,15,1,0,7,0,0	0,0,16,2,0,20,0,0	0,0,526,25,0,372,0,0	0,34,7,23,42,1631,1916,2476	0,29,7,23,18,1328,51,137	0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0	0,0,1,0,0,0,0,0	2113.json	Ugly
2081	14,14,14	8,8,8	12,12,12	0.0,0.0,0.0	0.27544233202934265,0.27544233202934265,0.27544233202934265	0.4321745122424633,0.4321745122424633,0.4321745122424633	5,5,5	3,3,3	8,8,8	2,2,2	2,2,2	3.82,3.82,3.82	1,1,1	5,5,5	5,5,5	25.0,25.0,25.0	6.0,6.0,6.0	42.0,42.0,42.0	11.0,11.0,11.0	31.0,31.0,31.0	53.0,53.0,53.0	262.57242,262.57242,262.57242	22.916668,22.916668,22.916668	6017.285,6017.285,6017.285	334.2936,334.2936,334.2936	0.08752414,0.08752414,0.08752414	101.3177719116211,101.3177719116211,101.3177719116211	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	2,2,2	1,1,1	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	1558.json	Good
1095	9	6	9	0.0	0.10665661096572876	0.6915315556921268	1	1	2	2	2	4.66	1	5	5	20.0	2.0	36.0	6.0	22.0	42.0	187.29613	30.0	5618.884	312.16022	0.062432043	107.73497009277344	0	0	0	1	0	0	0	1	0	0	0	Pouya Larjani	0	2766	05/12/17-10/05/10	0	0	0	0	0	0	0	0	813.json	Good
390	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.7523693442344666,0.7839049696922302,0.819344699382782	0.990438636795225,0.9911964139023605,0.9904093849656559	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	1,1,1	10.0,10.0,10.0	2.0,2.0,2.0	12.0,12.0,12.0	2.0,2.0,2.0	12.0,12.0,12.0	14.0,14.0,14.0	50.189476,50.189476,50.189476	5.0,5.0,5.0	250.94739,250.94739,250.94739	13.941522,13.941522,13.941522	0.016729826,0.016729826,0.016729826	132.61029052734375,132.61029052734375,132.61029052734375	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	Christina Xu,Cecily Jiang,Cecily Jiang	0,26,157	3471,3497,3629	10/11/19-10/05/10,06/12/19-10/05/10,16/04/20-10/05/10	0,1,1	0,2,2	0,12,22	0,6,13	0,6,11	0,0,0	0,1,0	0,0,0	2625.json	Undecided
1121	3	2	2	0.5	0.7763923406600952	0.9107387600303314	0	0	0	1	1	1.89	0	0	0	8.0	2.0	10.0	2.0	10.0	12.0	39.863136	4.0	159.45255	8.858475	0.013287712	140.3766632080078	0	0	0	1	0	0	0	1	0	0	0	Art Beatte IV	0	2740	09/11/17-10/05/10	0	0	0	0	0	0	0	0	3828.json	Good
1095	3	3	3	0.0	0.18793904781341553	0.9635199066937907	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	0	0	0	0	0	Pouya Larjani	0	2766	05/12/17-10/05/10	0	0	0	0	0	0	0	0	923.json	Good
3088	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.03534034267067909,0.03534034267067909,0.03534034267067909,0.03534034267067909	0.5244652738243941,0.5244652738243941,0.5244652738243941,0.5244652738243941	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	1,1,1,1	13.0,13.0,13.0,13.0	5.0,5.0,5.0,5.0	15.0,15.0,15.0,15.0	5.0,5.0,5.0,5.0	18.0,18.0,18.0,18.0	20.0,20.0,20.0,20.0	83.398506,83.398506,83.398506,83.398506	6.5,6.5,6.5,6.5	542.0903,542.0903,542.0903,542.0903	30.116127,30.116127,30.116127,30.116127	0.027799502,0.027799502,0.027799502,0.027799502	129.9696044921875,129.9696044921875,129.9696044921875,129.9696044921875	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Chris Lang,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,1007,1238,1923	773,1780,2011,2696	21/06/12-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0,0	0,0,0,0	0,0,0,0	0,1631,1916,2476	0,1328,51,137	0,0,0,0	0,0,0,0	0,0,0,0	2779.json	Good
2914	3,4,4,4,3	3,3,3,3,3	3,4,4,4,3	0.0,0.0,0.0,0.0,0.0	0.28470751643180847,0.23886065185070038,0.26662081480026245,0.26662081480026245,0.5136460661888123	0.569504518124705,0.6828181114768768,0.7899583059482264,0.7899583059482264,0.9241292829559531	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	1.89,4.9,4.9,4.9,1.89	0,0,0,0,0	2,2,2,2,1	2,2,2,2,1	11.0,11.0,11.0,11.0,10.0	6.0,7.0,7.0,7.0,4.0	17.0,18.0,18.0,18.0,13.0	6.0,7.0,7.0,7.0,4.0	17.0,18.0,18.0,18.0,14.0	23.0,25.0,25.0,25.0,17.0	94.01165,104.24813,104.24813,104.24813,64.72504	5.5,5.5,5.5,5.5,5.0	517.0641,573.36475,573.36475,573.36475,323.62518	28.725782,31.853598,31.853598,31.853598,17.979177	0.031337216,0.034749378,0.034749378,0.034749378,0.021575011	129.34671020507812,124.1488037109375,124.1488037109375,124.1488037109375,131.28770446777344	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Chris Lang,Gokhan Caglar,Sean Wiese,Art Beatte IV,Art Beatte IV	0,832,1064,1748,1793	947,1780,2011,2696,2740	12/12/12-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10,09/11/17-10/05/10	0,2,0,0,1	0,3,0,0,3	0,30,82,0,87	0,1631,1916,2476,89	0,1328,51,137,89	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1430.json	Bad
2081	5,5,5	3,3,3	5,5,5	0.0,0.0,0.0	0.5454748868942261,0.42229148745536804,0.42229148745536804	0.6926593890295695,0.7393259897780218,0.7393259897780218	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.58,3.58,3.58	0,0,0	1,1,1	1,1,1	16.0,15.0,15.0	3.0,3.0,3.0	22.0,22.0,22.0	5.0,5.0,5.0	19.0,18.0,18.0	27.0,27.0,27.0	114.694046,112.58798,112.58798	13.333333,12.5,12.5	1529.2539,1407.3497,1407.3497	84.95855,78.1861,78.1861	0.03823135,0.037529327,0.037529327	120.03731536865234,120.13368225097656,120.13368225097656	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	2,2,2	0,0,0	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,1,0	0,2,0	0,28,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	1804.json	Bad
2073	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.47040486335754395,0.47040486335754395,0.47040486335754395	0.5296903256696686,0.5296903256696686,0.5296903256696686	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,1.89,1.89	0,0,0	3,3,3	3,3,3	16.0,16.0,16.0	3.0,3.0,3.0	22.0,22.0,22.0	4.0,4.0,4.0	19.0,19.0,19.0	26.0,26.0,26.0	110.44612,110.44612,110.44612	10.666667,10.666667,10.666667	1178.092,1178.092,1178.092	65.449554,65.449554,65.449554	0.036815375,0.036815375,0.036815375	128.50894165039062,128.50894165039062,128.50894165039062	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,223,908	1788,2011,2696	02/04/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	1084.json	Good
3019	10,10,10,10,10,10,10,10	9,9,9,9,9,9,9,9	9,9,9,9,9,9,9,9	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.9419715404510498,0.8235510587692261,0.8235510587692261,0.880446195602417,0.880446195602417,0.880446195602417,0.880446195602417,0.880446195602417	0.7729434323875347,0.9552281082878853,0.9552281082878853,0.9573751106965414,0.9573751106965414,0.9573751106965414,0.9573751106965414,0.9573751106965414	2,1,1,1,1,1,1,1	2,1,1,1,1,1,1,1	4,2,2,2,2,2,2,2	2,2,2,2,2,2,2,2	2,2,2,2,2,2,2,2	4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26	2,2,2,2,2,2,2,2	1,2,2,2,2,2,2,2	1,2,2,2,2,2,2,2	16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0	6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0	31.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0	10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0	22.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0	41.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0	182.8367,142.62363,142.62363,142.62363,142.62363,142.62363,142.62363,142.62363	13.333333,9.0,9.0,9.0,9.0,9.0,9.0,9.0	2437.8225,1283.6127,1283.6127,1283.6127,1283.6127,1283.6127,1283.6127,1283.6127	135.43459,71.31181,71.31181,71.31181,71.31181,71.31181,71.31181,71.31181	0.060945567,0.04754121,0.04754121,0.04754121,0.04754121,0.04754121,0.04754121,0.04754121	107.86027526855469,109.15187072753906,109.15187072753906,109.15187072753906,109.15187072753906,109.15187072753906,109.15187072753906,109.15187072753906	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0	Michael Marucheck,Karthik Subramanyam,Karthik Subramanyam,Karthik Subramanyam,Chris Lang,Chris Lang,Sean Wiese,Art Beatte IV	0,58,61,69,71,356,1169,1854	842,900,903,911,913,1198,2011,2696	29/08/12-10/05/10,26/10/12-10/05/10,29/10/12-10/05/10,06/11/12-10/05/10,08/11/12-10/05/10,20/08/13-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,3,0,1,0,0,0,0	0,6,0,2,0,0,0,0	0,85,0,10,0,0,0,0	0,24,16,7,237,381,1916,2476	0,24,0,7,46,327,51,137	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,1,0,1,1,0,0,0	3050.json	Bad
485	48,48,54	35,35,35	42,42,48	0.023809523809523808,0.023809523809523808,0.020833333333333332	0.0,0.0,0.0	1.4486849569485884E-19,1.3808522587113397E-19,4.501009399557568E-19	6,6,6	8,8,8	14,14,14	8,8,8	8,8,8	3.67,3.38,3.34	2,2,2	26,26,28	19,19,21	50.0,50.0,52.0	40.0,40.0,40.0	207.0,207.0,212.0	97.0,97.0,97.0	90.0,90.0,92.0	304.0,304.0,309.0	1973.5234,1973.5234,2015.7806	60.625,60.625,63.05	119644.86,119644.86,127094.97	6646.9365,6646.9365,7060.8315	0.65784115,0.65784115,0.67192686	69.15435791015625,69.15435791015625,66.8809814453125	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	9,9,9	0,0,0	0,0,0	Stan Wu,Zilin Zhang,Cecily Jiang	0,44,448	3376,3420,3824	07/08/19-10/05/10,20/09/19-10/05/10,28/10/20-10/05/10	0,8,3	0,16,6	0,109,178	0,15,6	0,15,6	0,0,0	0,1,0	0,1,0	2383.json	Undecided
1787	32,37,37,38,48,48	21,29,29,29,29,29	29,33,33,34,44,44	0.0,0.0,0.0,0.0,0.0,0.0	0.01626429706811905,0.00546527374535799,0.00546527374535799,0.0033034016378223896,0.0015159000176936388,0.0015121673932299018	6.029708259455726E-4,1.2257277005130975E-6,1.2257277005130975E-6,7.45703950342346E-7,2.5318515134712255E-5,2.530668544628066E-5	2,4,4,4,4,4	2,4,4,4,4,4	4,8,8,8,8,8	4,5,5,5,5,5	4,5,5,5,5,5	3.74,3.13,3.13,3.5,4.51,4.51	1,1,1,1,1,1	14,18,18,18,18,18	12,15,15,15,15,15	34.0,40.0,40.0,40.0,40.0,40.0	18.0,21.0,21.0,22.0,23.0,23.0	98.0,124.0,124.0,126.0,128.0,128.0	31.0,40.0,40.0,42.0,44.0,44.0	52.0,61.0,61.0,62.0,63.0,63.0	129.0,164.0,164.0,168.0,172.0,172.0	735.35675,972.6409,972.6409,1000.305,1028.0922,1028.0922	29.277777,38.095238,38.095238,38.181816,38.26087,38.26087	21529.611,37052.99,37052.99,38193.46,39335.703,39335.703	1196.0895,2058.4993,2058.4993,2121.859,2185.317,2185.317	0.24511892,0.32421365,0.32421365,0.333435,0.34269738,0.34269738	81.20795440673828,77.43049621582031,77.43049621582031,76.8010482788086,72.48173522949219,72.48173522949219	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	3,5,5,5,5,5	0,0,0,0,0,0	0,0,0,0,0,0	Sean Wiese,David Emmel,Art Beatte IV,Calvin Mak,Calvin Mak,Xiaoyun Liu	0,286,621,987,992,1166	2074,2361,2696,3062,3067,3241	13/01/16-10/05/10,26/10/16-10/05/10,26/09/17-10/05/10,27/09/18-10/05/10,02/10/18-10/05/10,25/03/19-10/05/10	0,15,0,3,12,1	0,25,0,5,14,2	0,504,0,69,401,5	0,113,2476,9,9,26	0,98,137,9,9,26	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1220.json	Ugly
1121	10	10	10	0.0	0.21124811470508575	0.05380516202553431	0	0	0	2	2	2.99	1	4	3	19.0	9.0	40.0	18.0	28.0	58.0	278.8266	19.0	5297.7056	294.317	0.0929422	103.95905303955078	0	0	0	1	0	0	0	1	2	0	0	Art Beatte IV	0	2740	09/11/17-10/05/10	0	0	0	0	0	0	0	0	3702.json	Good
828	13,13,8,7,7	12,12,7,7,7	12,12,7,7,7	0.0,0.0,0.0,0.0,0.0	0.3851310610771179,0.3782157301902771,0.7565606236457825,0.412898987531662,0.31351757049560547	0.428302368114957,0.3685682697436325,0.5774082089594533,0.46901899755889237,0.36574510804493937	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	2.75,2.75,3.02,3.02,3.02	1,1,1,1,1	6,7,4,4,4	5,6,4,4,4	21.0,21.0,17.0,17.0,17.0	8.0,8.0,7.0,7.0,8.0	42.0,43.0,28.0,28.0,29.0	9.0,9.0,7.0,7.0,8.0	29.0,29.0,24.0,24.0,25.0	51.0,52.0,35.0,35.0,37.0	247.75703,252.61502,160.47368,160.47368,171.82268	11.8125,11.8125,8.5,8.5,8.5	2926.63,2984.015,1364.0262,1364.0262,1460.4928	162.59055,165.77861,75.779236,75.779236,81.13849	0.08258568,0.08420501,0.053491227,0.053491227,0.057274226	101.61978149414062,101.51880645751953,112.60997772216797,112.60997772216797,112.25464630126953	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Jing Ping,Christina Xu,Christina Xu,Yuxi Jiang,Yuxi Jiang	0,184,187,383,413	3033,3217,3220,3416,3446	29/08/18-10/05/10,01/03/19-10/05/10,04/03/19-10/05/10,16/09/19-10/05/10,16/10/19-10/05/10	0,2,2,1,1	0,4,9,3,2	0,21,124,10,8	0,12,8,12,5	0,12,8,12,5	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2166.json	Ugly
785	4	4	4	0.0	0.5676448345184326	0.40680034913312346	0	0	0	1	1	2.0	0	2	2	17.0	4.0	23.0	6.0	21.0	29.0	127.377205	12.75	1624.0593	90.22552	0.042459067	123.1068344116211	0	0	0	1	0	0	0	1	1	0	0	Calvin Mak	0	3076	11/10/18-10/05/10	0	0	0	0	0	0	0	0	1160.json	Good
2663	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.1425265073776245,0.04078461229801178,0.04078461229801178,0.04078461229801178	0.6704010869811248,0.5081954202905706,0.5081954202905706,0.5081954202905706	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	0,0,0,0	13.0,14.0,14.0,14.0	3.0,4.0,4.0,4.0	18.0,20.0,20.0,20.0	5.0,6.0,6.0,6.0	16.0,18.0,18.0,18.0	23.0,26.0,26.0,26.0	92.0,108.41805,108.41805,108.41805	10.833333,10.5,10.5,10.5	996.6666,1138.3895,1138.3895,1138.3895	55.37037,63.243862,63.243862,63.243862	0.030666666,0.03613935,0.03613935,0.03613935	129.4591827392578,128.60531616210938,128.60531616210938,128.60531616210938	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0,0,0,0	0,0,0,0	1,2,2,2	0,0,0,0	0,0,0,0	0,0,0,0	Chris Lang,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,582,813,1498	1198,1780,2011,2696	20/08/13-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,2,0,0	0,4,0,0	0,36,0,0	0,1631,1916,2476	0,1328,51,137	0,0,0,0	0,0,0,0	0,0,0,0	2436.json	Bad
2255	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.838780403137207,0.8285849094390869,0.8285849094390869,0.8285849094390869	0.8909853334095853,0.8336213714024622,0.8336213714024622,0.8336213714024622	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	0,0,0,0	10.0,10.0,10.0,10.0	3.0,3.0,3.0,3.0	11.0,11.0,11.0,11.0	3.0,3.0,3.0,3.0	13.0,13.0,13.0,13.0	14.0,14.0,14.0,14.0	51.806156,51.806156,51.806156,51.806156	5.0,5.0,5.0,5.0	259.0308,259.0308,259.0308,259.0308	14.390599,14.390599,14.390599,14.390599	0.01726872,0.01726872,0.01726872,0.01726872	132.4454345703125,132.4454345703125,132.4454345703125,132.4454345703125	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Ming Li,Gokhan Caglar,Sean Wiese,Art Beatte IV	0,174,405,1090	1606,1780,2011,2696	02/10/14-10/05/10,25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,3,0,0	0,6,0,0	0,12,0,0	0,1631,1916,2476	0,1328,51,137	0,0,0,0	0,0,0,0	0,0,0,0	416.json	Bad
1095	3	3	3	0.0	0.5740087032318115	0.8497240059047184	0	0	0	1	1	1.89	0	1	1	11.0	2.0	13.0	3.0	13.0	16.0	59.207035	8.25	488.45804	27.136559	0.019735679	131.75106811523438	0	0	0	1	0	0	0	1	0	0	0	Pouya Larjani	0	2766	05/12/17-10/05/10	0	0	0	0	0	0	0	0	347.json	Good
1326	99,99	82,82	88,88	0.045454545454545456,0.045454545454545456	0.0,0.0	1.7590405023809653E-36,1.7590405023809653E-36	14,14	18,18	32,32	19,19	19,19	4.58,4.58	4,4	45,45	23,23	63.0,63.0	74.0,74.0	389.0,389.0	141.0,141.0	137.0,137.0	530.0,530.0	3761.957,3761.957	60.02027,60.02027	225793.69,225793.69	12544.094,12544.094	1.2539856,1.2539856	51.287132263183594,51.287132263183594	1,1	0,0	0,0	0,0	1,1	0,0	0,0	2,2	17,17	0,0	0,0	Zhuowen Deng,Art Beatte IV	0,161	2535,2696	18/04/17-10/05/10,26/09/17-10/05/10	0,0	0,0	0,0	0,2476	0,137	0,0	0,0	0,0	148.json	Good
2081	6,6,6	5,5,5	5,5,5	0.0,0.0,0.0	0.6547514796257019,0.6547514796257019,0.6547514796257019	0.4528774615211857,0.4528774615211857,0.4528774615211857	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.96,1.96,1.96	0,0,0	1,1,1	1,1,1	18.0,18.0,18.0	3.0,3.0,3.0	30.0,30.0,30.0	5.0,5.0,5.0	21.0,21.0,21.0	35.0,35.0,35.0	153.73111,153.73111,153.73111	15.0,15.0,15.0	2305.9666,2305.9666,2305.9666	128.10925,128.10925,128.10925	0.051243704,0.051243704,0.051243704	118.5140380859375,118.5140380859375,118.5140380859375	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	Gokhan Caglar,Sean Wiese,Art Beatte IV	0,231,916	1780,2011,2696	25/03/15-10/05/10,11/11/15-10/05/10,26/09/17-10/05/10	0,0,0	0,0,0	0,0,0	0,1916,2476	0,51,137	0,0,0	0,0,0	0,0,0	1790.json	Good
114	8	7	8	0.0	0.02650998905301094	0.024011788615466195	2	2	4	2	2	1.85	1	3	3	22.0	9.0	40.0	13.0	31.0	53.0	262.57242	15.888888	4171.984	231.77689	0.08752414	107.88630676269531	1	0	0	0	1	0	0	2	1	0	0	Yi Liu	0	3747	12/08/20-10/05/10	0	0	0	0	0	0	0	0	1870.json	Undecided
