Project	file	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	ChangeValue	Type
ant	8541.json	1	3	1	0.0	0.988038957118988	0.9038528685491163	0	0	0	1	1	0.0	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	151.39474487304688	0	0	0	1	0	0	0	0	0	0	0	0	good
ant	1421.json	4	3	4	0.0	0.8894434571266174	0.9706859088889386	0	0	0	1	1	1.73	0	0	0	8.0	2.0	9.0	2.0	10.0	11.0	36.541206	4.0	146.16483	8.120268	0.012180402	129.6001434326172	0	0	0	0	0	0	0	0	0	0	0	13	noise
ant	711.json	16	9	14	0.07142857142857142	0.04435892030596733	0.5057116517862159	2	2	4	3	3	10.87	2	3	2	17.0	10.0	47.0	17.0	27.0	64.0	304.3128	14.450001	4397.3203	244.29558	0.1014376	97.82337951660156	0	0	0	1	0	0	0	6	1	0	0	433	ugly
ant	7648.json	10	10	10	0.0	0.1781361699104309	0.1039575661398934	4	3	7	4	4	3.6	2	4	4	24.0	6.0	44.0	11.0	30.0	55.0	269.87897	22.0	5937.3374	329.85208	0.08995966	103.66865539550781	0	0	0	1	0	0	0	1	1	0	0	50	noise
ant	2286.json	61	54	54	0.07407407407407407	0.0	3.6654233201172754E-22	6	12	18	15	7	4.15	4	28	22	65.0	28.0	267.0	86.0	93.0	353.0	2308.323	99.82143	230420.1	12801.116	0.769441	62.65822219848633	0	0	0	1	1	0	0	2	12	4	1	10	bad
ant	4561.json	3	3	3	0.0	0.40452009439468384	0.5297607341155529	0	0	0	1	1	1.89	0	0	0	13.0	6.0	17.0	6.0	19.0	23.0	97.70234	6.5	635.0652	35.2814	0.032567445	129.14646911621094	0	0	0	1	0	0	0	1	0	0	0	82	noise
ant	6661.json	22	20	22	0.0	5.715137231163681E-4	2.061141364837299E-8	2	2	4	3	3	3.77	2	15	8	32.0	14.0	110.0	50.0	46.0	160.0	883.7699	57.142857	50501.137	2805.6187	0.29458997	84.95729064941406	0	0	0	1	1	0	0	2	4	1	1	0	good
ant	1170.json	16	12	13	0.0	0.596363365650177	0.04013646053783973	2	2	4	3	3	1.37	1	1	1	24.0	8.0	50.0	21.0	32.0	71.0	355.0	31.5	11182.5	621.25	0.11833333	98.22280883789062	1	0	0	0	0	0	0	3	2	0	0	145	ugly
ant	1359.json	3	3	3	0.0	0.7816889882087708	0.8517487842751241	0	0	0	1	1	1.89	0	2	2	12.0	2.0	15.0	3.0	14.0	18.0	68.53239	9.0	616.7915	34.266193	0.022844128	130.99049377441406	0	0	0	1	0	0	0	1	0	0	0	0	good
ant	6465.json	3	3	3	0.0	0.7781376242637634	0.9065006613242222	0	0	0	1	1	1.89	0	0	0	12.0	2.0	13.0	4.0	14.0	17.0	64.72504	12.0	776.70044	43.150024	0.021575011	131.28770446777344	0	0	0	1	0	0	1	1	0	0	0	0	good
ant	6633.json	24	20	24	0.0	2.1105418272782117E-4	1.8193031708368814E-5	7	6	13	5	5	7.63	4	10	8	31.0	13.0	98.0	35.0	44.0	133.0	726.10443	41.73077	30300.896	1683.3832	0.24203481	84.1095199584961	1	0	0	0	0	0	0	1	2	1	1	1486	ugly
ant	7316.json	3	3	3	0.0	0.8693619966506958	0.9690687316229942	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	32	noise
ant	8378.json	20	19	19	0.05263157894736842	0.08627395331859589	2.8447408353333915E-5	6	5	11	6	6	4.78	3	12	10	31.0	10.0	96.0	25.0	41.0	121.0	648.2638	38.75	25120.223	1395.5679	0.21608794	88.25373840332031	0	1	0	0	0	0	0	1	5	1	1	505	ugly
ant	4857.json	3	3	3	0.0	0.975913941860199	0.9283907514670919	0	0	0	1	1	1.89	0	0	0	10.0	3.0	11.0	4.0	13.0	15.0	55.506596	6.666667	370.04398	20.557999	0.018502198	132.086669921875	0	0	0	1	0	0	1	1	0	0	0	0	good
ant	5358.json	3	3	3	0.0	0.7198847532272339	0.8752171034389526	0	0	0	1	1	1.89	0	0	0	13.0	2.0	14.0	4.0	15.0	18.0	70.32403	13.0	914.21234	50.789574	0.023441343	130.85629272460938	0	0	0	1	0	0	1	1	0	0	0	0	good
ant	2100.json	3	3	3	0.0	0.817960262298584	0.9109130778085537	0	0	0	1	1	3.77	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	0	good
ant	10043.json	28	25	25	0.04	0.13982194662094116	4.656651723247887E-4	4	4	8	5	5	3.68	3	8	3	28.0	10.0	100.0	27.0	38.0	127.0	666.4868	37.8	25193.201	1399.6223	0.22216228	83.89370727539062	1	0	0	0	0	0	0	2	3	0	0	369	ugly
ant	6940.json	8	7	8	0.0	0.01984432525932789	0.19225494271144972	1	1	2	2	2	2.83	1	2	1	19.0	5.0	38.0	11.0	24.0	49.0	224.66316	20.9	4695.46	260.8589	0.07488772	108.69711303710938	0	0	0	1	0	0	0	3	0	0	0	0	good
